Año,Mes,Periodo,Infraestructura,Aeropuerto,Tipo de ingreso,Rubro Ingreso,R. Ingreso - Ad. 1,R. Ingreso - Ad. 2,Importe por Servicios
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 TM hasta 105 TM,"64,380.53"
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 TM hasta 105 TM,0.00
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,523.38
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 TM hasta 105 TM,24.02
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,SERVICIOS DE RAMPA,Hasta 10 TM,-,3.39
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 10 hasta 35 TM,-,0.00
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 35 hasta 70 TM,-,"1,903.56"
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 106 TM,-,0.00
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 70 TM hasta 105 TM,-,"14,077.57"
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,"1,164.75"
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,0.00
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,"1,036.44"
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,874.41
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Con Pasajeros,-,613.20
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Sin Pasajeros,-,0.00
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,"5,243.67"
2021,Enero,202101,AAP,Arequipa,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 TM hasta 105 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,127.18
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,337.70
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,958.85
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 TM hasta 105 TM,"3,807.78"
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 TM hasta 105 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,"1,050.20"
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 TM hasta 105 TM,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,SERVICIOS DE RAMPA,Hasta 10 TM,-,2.74
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 10 hasta 35 TM,-,82.29
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 35 hasta 70 TM,-,345.67
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 106 TM,-,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 70 TM hasta 105 TM,-,"1,825.72"
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,590.52
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,431.87
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Con Pasajeros,-,786.91
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Sin Pasajeros,-,0.00
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,"1,991.77"
2021,Enero,202101,AAP,Ayacucho,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,"2,263.66"
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 TM hasta 105 TM,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,27.88
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,34.27
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,"1,055.04"
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 TM hasta 105 TM,"10,263.75"
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 TM hasta 105 TM,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,0.14
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,1.30
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,7.14
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 TM hasta 105 TM,53.41
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,SERVICIOS DE RAMPA,Hasta 10 TM,-,8.22
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 10 hasta 35 TM,-,24.68
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 35 hasta 70 TM,-,279.81
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 106 TM,-,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 70 TM hasta 105 TM,-,"3,562.41"
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,856.22
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,539.80
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Con Pasajeros,-,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Sin Pasajeros,-,0.00
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,"1,127.88"
2021,Enero,202101,AAP,Juliaca,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 TM hasta 105 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,33.46
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,"1,582.56"
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 TM hasta 105 TM,"3,616.91"
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 TM hasta 105 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 TM hasta 105 TM,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,SERVICIOS DE RAMPA,Hasta 10 TM,-,2.74
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 10 hasta 35 TM,-,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 35 hasta 70 TM,-,419.71
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 106 TM,-,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 70 TM hasta 105 TM,-,"1,261.01"
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,345.25
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,431.84
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,82.78
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Con Pasajeros,-,"3,085.55"
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Sin Pasajeros,-,0.00
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,"2,442.23"
2021,Enero,202101,AAP,Puerto Maldonado,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 TM hasta 105 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,28.72
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,27.88
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,615.44
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 TM hasta 105 TM,"7,338.10"
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 TM hasta 105 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,3.11
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,0.76
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 106 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 TM hasta 105 TM,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,SERVICIOS DE RAMPA,Hasta 10 TM,-,13.70
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 10 hasta 35 TM,-,24.68
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 35 hasta 70 TM,-,163.22
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 106 TM,-,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 70 TM hasta 105 TM,-,"2,612.48"
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,635.26
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,431.84
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,247.54
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Con Pasajeros,-,"4,228.35"
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Sin Pasajeros,-,0.00
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,"1,540.05"
2021,Enero,202101,AAP,Tacna,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,"1,024.62"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,"1,022.06"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 100 TM,"592,715.23"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,"44,421.88"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,"222,182.90"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,"2,766.22"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,"6,922.01"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 100 TM,0.00
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,"25,350.20"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,"176,136.81"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,42.51
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,64.81
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 100 TM,"125,161.20"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,"13,033.39"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,"54,576.39"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,139.21
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,177.35
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 100 TM,0.00
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,"5,770.79"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,"49,803.54"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,T U U A NACIONAL,-,-,"1,023,893.21"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,T U U A INTERNACIONAL,-,-,"1,087,833.47"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,"Hasta 5,68 TM",-,"1,254.32"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 152 TM hasta 188 TM,-,"30,007.43"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 188 TM hasta 287 TM,-,"20,228.82"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 287 TM,-,"25,227.00"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 33 TM hasta 51 TM,-,136.58
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,"Más de 5,68 TM hasta 33 TM",-,615.16
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,"Más de 5,68 TM hasta 8,70 TM",-,538.12
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 51 TM hasta 56 TM,-,0.00
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 56 TM hasta 78 TM,-,"139,409.37"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 78 TM hasta 152 TM,-,"48,090.63"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,"Más de 8,70 TM hasta 33 TM",-,"1,917.48"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,-,-,"323,627.88"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,PUENTE DE EMBARQUE,Periodos posteriores de 15 m o fracción,-,"966,166.98"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,PUENTE DE EMBARQUE,Primeros 45 minutos,-,"224,585.79"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,"38,891.18"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,"8,672.62"
2021,Febrero,202102,LAP,Lima,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,"29,889.40"
