Año,Mes,Periodo,Infraestructura,Aeropuerto,Tipo vuelo,Número de Operaciones
2019,Diciembre,201912,ADP,Piura,Oper. INTERNACIONALES,31
2019,Diciembre,201912,ADP,Piura,Oper. INSTRUCCIÓN,6
2019,Diciembre,201912,ADP,Pucallpa,Oper. NACIONALES,"1,357"
2019,Diciembre,201912,ADP,Pucallpa,Oper. MILITARES,50
2019,Diciembre,201912,ADP,Pucallpa,Oper. INTERNACIONALES,4
2019,Diciembre,201912,ADP,Pucallpa,Oper. INSTRUCCIÓN,209
2019,Diciembre,201912,ADP,Talara,Oper. NACIONALES,241
2019,Diciembre,201912,ADP,Talara,Oper. MILITARES,2
2019,Diciembre,201912,ADP,Talara,Oper. INTERNACIONALES,8
2019,Diciembre,201912,ADP,Tarapoto,Oper. NACIONALES,825
2019,Diciembre,201912,ADP,Tarapoto,Oper. MILITARES,57
2019,Diciembre,201912,ADP,Tarapoto,Oper. INTERNACIONALES,13
2019,Diciembre,201912,ADP,Tarapoto,Oper. INSTRUCCIÓN,160
2019,Diciembre,201912,ADP,Trujillo,Oper. NACIONALES,734
2019,Diciembre,201912,ADP,Trujillo,Oper. MILITARES,37
2019,Diciembre,201912,ADP,Trujillo,Oper. INTERNACIONALES,40
2019,Diciembre,201912,ADP,Trujillo,Oper. INSTRUCCIÓN,364
2019,Diciembre,201912,ADP,Tumbes,Oper. NACIONALES,218
2019,Diciembre,201912,ADP,Tumbes,Oper. MILITARES,2
2019,Diciembre,201912,ADP,Tumbes,Oper. INTERNACIONALES,24
2019,Diciembre,201912,AAP,Arequipa,Oper. NACIONALES,"1,182"
2019,Diciembre,201912,AAP,Arequipa,Oper. MILITARES,12
2019,Diciembre,201912,AAP,Arequipa,Oper. INTERNACIONALES,24
2019,Diciembre,201912,AAP,Ayacucho,Oper. NACIONALES,297
2019,Diciembre,201912,AAP,Ayacucho,Oper. MILITARES,76
2019,Diciembre,201912,AAP,Juliaca,Oper. NACIONALES,345
2019,Diciembre,201912,AAP,Juliaca,Oper. MILITARES,14
2019,Diciembre,201912,AAP,Juliaca,Oper. INTERNACIONALES,5
2019,Diciembre,201912,AAP,Puerto Maldonado,Oper. NACIONALES,239
2019,Diciembre,201912,AAP,Puerto Maldonado,Oper. MILITARES,30
2019,Diciembre,201912,AAP,Puerto Maldonado,Oper. INTERNACIONALES,1
2019,Diciembre,201912,AAP,Tacna,Oper. NACIONALES,343
2019,Diciembre,201912,AAP,Tacna,Oper. MILITARES,2
2019,Diciembre,201912,AAP,Tacna,Oper. INTERNACIONALES,2
2020,Enero,202001,LAP,Lima,Oper. NACIONALES,"9,903"
2020,Enero,202001,LAP,Lima,Oper. INTERNACIONALES,"6,891"
2020,Enero,202001,COR,Atalaya,Oper. NACIONALES,178
2020,Enero,202001,COR,Atalaya,Oper. MILITARES,8
2020,Enero,202001,COR,Chimbote,Oper. NACIONALES,2
2020,Enero,202001,COR,Chimbote,Oper. MILITARES,36
2020,Enero,202001,COR,Chimbote,Oper. INSTRUCCIÓN,18
2020,Enero,202001,COR,Cusco,Oper. NACIONALES,"2,494"
2020,Enero,202001,COR,Cusco,Oper. MILITARES,20
2020,Enero,202001,COR,Cusco,Oper. INTERNACIONALES,198
2020,Enero,202001,COR,Huánuco,Oper. NACIONALES,132
2020,Enero,202001,COR,Huánuco,Oper. MILITARES,8
2020,Enero,202001,COR,Ilo,Oper. NACIONALES,38
2020,Enero,202001,COR,Ilo,Oper. MILITARES,12
2020,Enero,202001,COR,Jaén,Oper. NACIONALES,174
2020,Enero,202001,COR,Jaén,Oper. MILITARES,4
2020,Enero,202001,COR,Jauja,Oper. NACIONALES,210
2020,Enero,202001,COR,Jauja,Oper. MILITARES,59
2020,Enero,202001,COR,Juanjui,Oper. MILITARES,2
2020,Enero,202001,COR,Juanjui,Oper. INSTRUCCIÓN,14
2020,Enero,202001,COR,Mazamari,Oper. NACIONALES,2
2020,Enero,202001,COR,Mazamari,Oper. MILITARES,450
2020,Enero,202001,COR,Nazca,Oper. NACIONALES,"2,804"
2020,Enero,202001,COR,Nazca,Oper. MILITARES,2
2020,Enero,202001,COR,Nazca,Oper. INSTRUCCIÓN,72
2020,Enero,202001,COR,Rioja,Oper. NACIONALES,6
2020,Enero,202001,COR,Rioja,Oper. INSTRUCCIÓN,18
2020,Enero,202001,COR,Tingo María,Oper. NACIONALES,74
2020,Enero,202001,COR,Tingo María,Oper. MILITARES,10
2020,Enero,202001,COR,Tocache,Oper. NACIONALES,6
2020,Enero,202001,COR,Tocache,Oper. MILITARES,2
2020,Enero,202001,COR,Yurimaguas,Oper. NACIONALES,471
2020,Enero,202001,COR,Yurimaguas,Oper. INSTRUCCIÓN,62
2020,Enero,202001,ADP,Cajamarca,Oper. NACIONALES,390
2020,Enero,202001,ADP,Cajamarca,Oper. MILITARES,22
2020,Enero,202001,ADP,Chachapoyas,Oper. NACIONALES,18
2020,Enero,202001,ADP,Chiclayo,Oper. NACIONALES,520
2020,Enero,202001,ADP,Chiclayo,Oper. MILITARES,36
2020,Enero,202001,ADP,Chiclayo,Oper. INTERNACIONALES,20
2020,Enero,202001,ADP,Chiclayo,Oper. INSTRUCCIÓN,416
2020,Enero,202001,ADP,Huaraz-Anta,Oper. NACIONALES,12
2020,Enero,202001,ADP,Iquitos,Oper. NACIONALES,837
2020,Enero,202001,ADP,Iquitos,Oper. MILITARES,91
2020,Enero,202001,ADP,Iquitos,Oper. INTERNACIONALES,35
2020,Enero,202001,ADP,Pisco,Oper. NACIONALES,452
2020,Enero,202001,ADP,Pisco,Oper. MILITARES,746
2020,Enero,202001,ADP,Pisco,Oper. INTERNACIONALES,48
2020,Enero,202001,ADP,Pisco,Oper. INSTRUCCIÓN,"4,277"
2020,Enero,202001,ADP,Piura,Oper. NACIONALES,720
2020,Enero,202001,ADP,Piura,Oper. MILITARES,28
2020,Enero,202001,ADP,Piura,Oper. INTERNACIONALES,6
2020,Enero,202001,ADP,Piura,Oper. INSTRUCCIÓN,12
2020,Enero,202001,ADP,Pucallpa,Oper. NACIONALES,"1,176"
2020,Enero,202001,ADP,Pucallpa,Oper. MILITARES,66
2020,Enero,202001,ADP,Pucallpa,Oper. INSTRUCCIÓN,248
2020,Enero,202001,ADP,Talara,Oper. NACIONALES,342
2020,Enero,202001,ADP,Talara,Oper. INTERNACIONALES,7
2020,Enero,202001,ADP,Tarapoto,Oper. NACIONALES,800
2020,Enero,202001,ADP,Tarapoto,Oper. MILITARES,61
2020,Enero,202001,ADP,Tarapoto,Oper. INSTRUCCIÓN,150
2020,Enero,202001,ADP,Trujillo,Oper. NACIONALES,657
2020,Enero,202001,ADP,Trujillo,Oper. MILITARES,42
2020,Enero,202001,ADP,Trujillo,Oper. INTERNACIONALES,36
2020,Enero,202001,ADP,Trujillo,Oper. INSTRUCCIÓN,350
2020,Enero,202001,ADP,Tumbes,Oper. NACIONALES,248
2020,Enero,202001,ADP,Tumbes,Oper. MILITARES,8
2020,Enero,202001,ADP,Tumbes,Oper. INTERNACIONALES,20
2020,Enero,202001,AAP,Arequipa,Oper. NACIONALES,"1,191"
2020,Enero,202001,AAP,Arequipa,Oper. MILITARES,18
2020,Enero,202001,AAP,Arequipa,Oper. INTERNACIONALES,19
2020,Enero,202001,AAP,Ayacucho,Oper. NACIONALES,261
2020,Enero,202001,AAP,Ayacucho,Oper. MILITARES,115
2020,Enero,202001,AAP,Juliaca,Oper. NACIONALES,360
2020,Enero,202001,AAP,Juliaca,Oper. MILITARES,2
2020,Enero,202001,AAP,Puerto Maldonado,Oper. NACIONALES,236
2020,Enero,202001,AAP,Puerto Maldonado,Oper. MILITARES,20
2020,Enero,202001,AAP,Tacna,Oper. NACIONALES,344
2020,Enero,202001,AAP,Tacna,Oper. MILITARES,22
2020,Enero,202001,AAP,Tacna,Oper. INTERNACIONALES,3
2020,Febrero,202002,LAP,Lima,Oper. NACIONALES,"9,361"
2020,Febrero,202002,LAP,Lima,Oper. INTERNACIONALES,"6,340"
2020,Febrero,202002,COR,Andahuaylas,Oper. NACIONALES,6
2020,Febrero,202002,COR,Atalaya,Oper. NACIONALES,161
2020,Febrero,202002,COR,Chimbote,Oper. NACIONALES,14
2020,Febrero,202002,COR,Chimbote,Oper. MILITARES,12
2020,Febrero,202002,COR,Chimbote,Oper. INSTRUCCIÓN,22
2020,Febrero,202002,COR,Cusco,Oper. NACIONALES,"2,215"
2020,Febrero,202002,COR,Cusco,Oper. MILITARES,13
2020,Febrero,202002,COR,Cusco,Oper. INTERNACIONALES,184
2020,Febrero,202002,COR,Huánuco,Oper. NACIONALES,146
2020,Febrero,202002,COR,Huánuco,Oper. MILITARES,6
2020,Febrero,202002,COR,Ilo,Oper. NACIONALES,30
2020,Febrero,202002,COR,Ilo,Oper. MILITARES,64
2020,Febrero,202002,COR,Jaén,Oper. NACIONALES,170
2020,Febrero,202002,COR,Jaén,Oper. MILITARES,2
2020,Febrero,202002,COR,Jauja,Oper. NACIONALES,198
2020,Febrero,202002,COR,Jauja,Oper. MILITARES,54
2020,Febrero,202002,COR,Juanjui,Oper. MILITARES,2
2020,Febrero,202002,COR,Juanjui,Oper. INSTRUCCIÓN,22
2020,Febrero,202002,COR,Mazamari,Oper. NACIONALES,2
2020,Febrero,202002,COR,Mazamari,Oper. MILITARES,328
2020,Febrero,202002,COR,Nazca,Oper. NACIONALES,"2,642"
2020,Febrero,202002,COR,Nazca,Oper. INSTRUCCIÓN,88
2020,Febrero,202002,COR,Rioja,Oper. NACIONALES,4
2020,Febrero,202002,COR,Rioja,Oper. MILITARES,8
2020,Febrero,202002,COR,Rioja,Oper. INSTRUCCIÓN,12
2020,Febrero,202002,COR,Rodríguez de Mendoza,Oper. NACIONALES,46
2020,Febrero,202002,COR,Tingo María,Oper. NACIONALES,63
2020,Febrero,202002,COR,Tingo María,Oper. MILITARES,186
2020,Febrero,202002,COR,Tocache,Oper. NACIONALES,4
2020,Febrero,202002,COR,Yurimaguas,Oper. NACIONALES,389
2020,Febrero,202002,COR,Yurimaguas,Oper. MILITARES,6
2020,Febrero,202002,COR,Yurimaguas,Oper. INSTRUCCIÓN,12
2020,Febrero,202002,ADP,Cajamarca,Oper. NACIONALES,381
2020,Febrero,202002,ADP,Cajamarca,Oper. MILITARES,1
2020,Febrero,202002,ADP,Chachapoyas,Oper. NACIONALES,16
2020,Febrero,202002,ADP,Chiclayo,Oper. NACIONALES,443
2020,Febrero,202002,ADP,Chiclayo,Oper. MILITARES,59
2020,Febrero,202002,ADP,Chiclayo,Oper. INTERNACIONALES,20
2020,Febrero,202002,ADP,Chiclayo,Oper. INSTRUCCIÓN,725
2020,Febrero,202002,ADP,Huaraz-Anta,Oper. NACIONALES,12
2020,Febrero,202002,ADP,Huaraz-Anta,Oper. MILITARES,2
2020,Febrero,202002,ADP,Iquitos,Oper. NACIONALES,850
2020,Febrero,202002,ADP,Iquitos,Oper. MILITARES,50
2020,Febrero,202002,ADP,Iquitos,Oper. INTERNACIONALES,30
2020,Febrero,202002,ADP,Pisco,Oper. NACIONALES,529
2020,Febrero,202002,ADP,Pisco,Oper. MILITARES,523
2020,Febrero,202002,ADP,Pisco,Oper. INTERNACIONALES,42
2020,Febrero,202002,ADP,Pisco,Oper. INSTRUCCIÓN,"5,971"
2020,Febrero,202002,ADP,Piura,Oper. NACIONALES,755
2020,Febrero,202002,ADP,Piura,Oper. MILITARES,37
2020,Febrero,202002,ADP,Piura,Oper. INTERNACIONALES,8
2020,Febrero,202002,ADP,Piura,Oper. INSTRUCCIÓN,2
2020,Febrero,202002,ADP,Pucallpa,Oper. NACIONALES,"1,135"
2020,Febrero,202002,ADP,Pucallpa,Oper. MILITARES,118
2020,Febrero,202002,ADP,Pucallpa,Oper. INTERNACIONALES,4
2020,Febrero,202002,ADP,Pucallpa,Oper. INSTRUCCIÓN,312
2020,Febrero,202002,ADP,Talara,Oper. NACIONALES,418
2020,Febrero,202002,ADP,Talara,Oper. INTERNACIONALES,6
2020,Febrero,202002,ADP,Tarapoto,Oper. NACIONALES,894
2020,Febrero,202002,ADP,Tarapoto,Oper. MILITARES,52
2020,Febrero,202002,ADP,Tarapoto,Oper. INSTRUCCIÓN,185
2020,Febrero,202002,ADP,Trujillo,Oper. NACIONALES,663
2020,Febrero,202002,ADP,Trujillo,Oper. MILITARES,125
2020,Febrero,202002,ADP,Trujillo,Oper. INTERNACIONALES,40
2020,Febrero,202002,ADP,Trujillo,Oper. INSTRUCCIÓN,345
2020,Febrero,202002,ADP,Tumbes,Oper. NACIONALES,230
2020,Febrero,202002,ADP,Tumbes,Oper. INTERNACIONALES,26
2020,Febrero,202002,AAP,Arequipa,Oper. NACIONALES,"1,075"
2020,Febrero,202002,AAP,Arequipa,Oper. MILITARES,34
2020,Febrero,202002,AAP,Arequipa,Oper. INTERNACIONALES,17
2020,Febrero,202002,AAP,Ayacucho,Oper. NACIONALES,256
2020,Febrero,202002,AAP,Ayacucho,Oper. MILITARES,51
2020,Febrero,202002,AAP,Juliaca,Oper. NACIONALES,371
2020,Febrero,202002,AAP,Juliaca,Oper. MILITARES,2
2020,Febrero,202002,AAP,Juliaca,Oper. INTERNACIONALES,5
2020,Febrero,202002,AAP,Puerto Maldonado,Oper. NACIONALES,227
2020,Febrero,202002,AAP,Puerto Maldonado,Oper. MILITARES,18
2020,Febrero,202002,AAP,Puerto Maldonado,Oper. INTERNACIONALES,1
2020,Febrero,202002,AAP,Tacna,Oper. NACIONALES,312
2020,Febrero,202002,AAP,Tacna,Oper. MILITARES,30
2020,Febrero,202002,AAP,Tacna,Oper. INTERNACIONALES,1
2020,Marzo,202003,LAP,Lima,Oper. NACIONALES,"5,507"
2020,Marzo,202003,LAP,Lima,Oper. INTERNACIONALES,"3,712"
2020,Marzo,202003,COR,Andahuaylas,Oper. NACIONALES,8
2020,Marzo,202003,COR,Atalaya,Oper. NACIONALES,92
2020,Marzo,202003,COR,Atalaya,Oper. MILITARES,4
2020,Marzo,202003,COR,Chimbote,Oper. NACIONALES,2
2020,Marzo,202003,COR,Chimbote,Oper. MILITARES,36
2020,Marzo,202003,COR,Chimbote,Oper. INSTRUCCIÓN,10
2020,Marzo,202003,COR,Cusco,Oper. NACIONALES,"1,352"
2020,Marzo,202003,COR,Cusco,Oper. MILITARES,40
2020,Marzo,202003,COR,Cusco,Oper. INTERNACIONALES,113
2020,Marzo,202003,COR,Huánuco,Oper. NACIONALES,80
2020,Marzo,202003,COR,Huánuco,Oper. MILITARES,6
2020,Marzo,202003,COR,Ilo,Oper. NACIONALES,14
2020,Marzo,202003,COR,Ilo,Oper. MILITARES,117
2020,Marzo,202003,COR,Jaén,Oper. NACIONALES,100
2020,Marzo,202003,COR,Jaén,Oper. MILITARES,12
2020,Marzo,202003,COR,Jauja,Oper. NACIONALES,100
2020,Marzo,202003,COR,Jauja,Oper. MILITARES,43
2020,Marzo,202003,COR,Juanjui,Oper. INSTRUCCIÓN,4
2020,Marzo,202003,COR,Mazamari,Oper. NACIONALES,2
2020,Marzo,202003,COR,Mazamari,Oper. MILITARES,225
2020,Marzo,202003,COR,Nazca,Oper. NACIONALES,"1,094"
2020,Marzo,202003,COR,Nazca,Oper. INSTRUCCIÓN,47
2020,Marzo,202003,COR,Rioja,Oper. MILITARES,10
2020,Marzo,202003,COR,Rioja,Oper. INSTRUCCIÓN,14
2020,Marzo,202003,COR,Rodríguez de Mendoza,Oper. NACIONALES,26
2020,Marzo,202003,COR,Tingo María,Oper. NACIONALES,32
2020,Marzo,202003,COR,Tingo María,Oper. MILITARES,175
2020,Marzo,202003,COR,Tocache,Oper. NACIONALES,2
2020,Marzo,202003,COR,Yurimaguas,Oper. NACIONALES,282
2020,Marzo,202003,COR,Yurimaguas,Oper. MILITARES,2
2020,Marzo,202003,COR,Yurimaguas,Oper. INSTRUCCIÓN,15
2020,Marzo,202003,ADP,Cajamarca,Oper. NACIONALES,178
2020,Marzo,202003,ADP,Cajamarca,Oper. MILITARES,8
2020,Marzo,202003,ADP,Chachapoyas,Oper. NACIONALES,16
2020,Marzo,202003,ADP,Chiclayo,Oper. NACIONALES,248
2020,Marzo,202003,ADP,Chiclayo,Oper. MILITARES,38
2020,Marzo,202003,ADP,Chiclayo,Oper. INTERNACIONALES,14
2020,Marzo,202003,ADP,Chiclayo,Oper. INSTRUCCIÓN,201
2020,Marzo,202003,ADP,Huaraz-Anta,Oper. NACIONALES,10
2020,Marzo,202003,ADP,Huaraz-Anta,Oper. MILITARES,2
2020,Marzo,202003,ADP,Iquitos,Oper. NACIONALES,527
2020,Marzo,202003,ADP,Iquitos,Oper. MILITARES,82
2020,Marzo,202003,ADP,Iquitos,Oper. INTERNACIONALES,36
2020,Marzo,202003,ADP,Pisco,Oper. NACIONALES,167
2020,Marzo,202003,ADP,Pisco,Oper. MILITARES,663
2020,Marzo,202003,ADP,Pisco,Oper. INTERNACIONALES,32
2020,Marzo,202003,ADP,Pisco,Oper. INSTRUCCIÓN,"2,768"
2020,Marzo,202003,ADP,Piura,Oper. NACIONALES,371
2020,Marzo,202003,ADP,Piura,Oper. MILITARES,44
2020,Marzo,202003,ADP,Piura,Oper. INTERNACIONALES,6
2020,Marzo,202003,ADP,Piura,Oper. INSTRUCCIÓN,2
2020,Marzo,202003,ADP,Pucallpa,Oper. NACIONALES,777
2020,Marzo,202003,ADP,Pucallpa,Oper. MILITARES,109
2020,Marzo,202003,ADP,Pucallpa,Oper. INTERNACIONALES,4
2020,Marzo,202003,ADP,Pucallpa,Oper. INSTRUCCIÓN,99
2020,Marzo,202003,ADP,Talara,Oper. NACIONALES,121
2020,Marzo,202003,ADP,Tarapoto,Oper. NACIONALES,514
2020,Marzo,202003,ADP,Tarapoto,Oper. MILITARES,52
2020,Marzo,202003,ADP,Tarapoto,Oper. INTERNACIONALES,8
2020,Marzo,202003,ADP,Tarapoto,Oper. INSTRUCCIÓN,67
2020,Marzo,202003,ADP,Trujillo,Oper. NACIONALES,348
2020,Marzo,202003,ADP,Trujillo,Oper. MILITARES,175
2020,Marzo,202003,ADP,Trujillo,Oper. INTERNACIONALES,18
2020,Marzo,202003,ADP,Trujillo,Oper. INSTRUCCIÓN,156
2020,Marzo,202003,ADP,Tumbes,Oper. NACIONALES,130
2020,Marzo,202003,ADP,Tumbes,Oper. MILITARES,8
2020,Marzo,202003,ADP,Tumbes,Oper. INTERNACIONALES,6
2020,Marzo,202003,AAP,Arequipa,Oper. NACIONALES,629
2020,Marzo,202003,AAP,Arequipa,Oper. MILITARES,60
2020,Marzo,202003,AAP,Arequipa,Oper. INTERNACIONALES,15
2020,Marzo,202003,AAP,Ayacucho,Oper. NACIONALES,145
2020,Marzo,202003,AAP,Ayacucho,Oper. MILITARES,35
2020,Marzo,202003,AAP,Juliaca,Oper. NACIONALES,240
2020,Marzo,202003,AAP,Juliaca,Oper. MILITARES,6
2020,Marzo,202003,AAP,Juliaca,Oper. INTERNACIONALES,2
2020,Marzo,202003,AAP,Puerto Maldonado,Oper. NACIONALES,140
2020,Marzo,202003,AAP,Puerto Maldonado,Oper. MILITARES,16
2020,Marzo,202003,AAP,Puerto Maldonado,Oper. INTERNACIONALES,8
2020,Marzo,202003,AAP,Tacna,Oper. NACIONALES,178
2020,Marzo,202003,AAP,Tacna,Oper. MILITARES,28
2020,Marzo,202003,AAP,Tacna,Oper. INTERNACIONALES,4
2020,Abril,202004,LAP,Lima,Oper. NACIONALES,970
2020,Abril,202004,LAP,Lima,Oper. INTERNACIONALES,516
2020,Abril,202004,COR,Andahuaylas,Oper. MILITARES,10
2020,Abril,202004,COR,Atalaya,Oper. NACIONALES,28
2020,Abril,202004,COR,Atalaya,Oper. MILITARES,4
2020,Abril,202004,COR,Chimbote,Oper. MILITARES,14
2020,Abril,202004,COR,Cusco,Oper. NACIONALES,128
2020,Abril,202004,COR,Cusco,Oper. MILITARES,44
2020,Abril,202004,COR,Cusco,Oper. INTERNACIONALES,15
2020,Abril,202004,COR,Huánuco,Oper. NACIONALES,6
2020,Abril,202004,COR,Huánuco,Oper. MILITARES,8
2020,Abril,202004,COR,Ilo,Oper. NACIONALES,6
2020,Abril,202004,COR,Jaén,Oper. NACIONALES,2
2020,Abril,202004,COR,Jaén,Oper. MILITARES,28
2020,Abril,202004,COR,Jauja,Oper. NACIONALES,2
2020,Abril,202004,COR,Jauja,Oper. MILITARES,12
2020,Abril,202004,COR,Mazamari,Oper. MILITARES,95
2020,Abril,202004,COR,Tingo María,Oper. MILITARES,25
2020,Abril,202004,COR,Yurimaguas,Oper. NACIONALES,94
2020,Abril,202004,COR,Yurimaguas,Oper. MILITARES,12
2020,Abril,202004,ADP,Cajamarca,Oper. NACIONALES,20
2020,Abril,202004,ADP,Cajamarca,Oper. MILITARES,14
2020,Abril,202004,ADP,Chachapoyas,Oper. NACIONALES,4
2020,Abril,202004,ADP,Chachapoyas,Oper. MILITARES,4
2020,Abril,202004,ADP,Chiclayo,Oper. NACIONALES,26
2020,Abril,202004,ADP,Chiclayo,Oper. MILITARES,74
2020,Abril,202004,ADP,Chiclayo,Oper. INTERNACIONALES,2
2020,Abril,202004,ADP,Huaraz-Anta,Oper. NACIONALES,13
2020,Abril,202004,ADP,Huaraz-Anta,Oper. MILITARES,11
2020,Abril,202004,ADP,Iquitos,Oper. NACIONALES,151
2020,Abril,202004,ADP,Iquitos,Oper. MILITARES,67
2020,Abril,202004,ADP,Iquitos,Oper. INTERNACIONALES,12
2020,Abril,202004,ADP,Pisco,Oper. NACIONALES,13
2020,Abril,202004,ADP,Pisco,Oper. MILITARES,447
2020,Abril,202004,ADP,Piura,Oper. NACIONALES,16
2020,Abril,202004,ADP,Piura,Oper. MILITARES,54
2020,Abril,202004,ADP,Piura,Oper. INTERNACIONALES,4
2020,Abril,202004,ADP,Pucallpa,Oper. NACIONALES,143
2020,Abril,202004,ADP,Pucallpa,Oper. MILITARES,90
2020,Abril,202004,ADP,Pucallpa,Oper. INSTRUCCIÓN,1
2020,Abril,202004,ADP,Tarapoto,Oper. NACIONALES,100
2020,Abril,202004,ADP,Tarapoto,Oper. MILITARES,54
2020,Abril,202004,ADP,Tarapoto,Oper. INTERNACIONALES,2
2020,Abril,202004,ADP,Trujillo,Oper. NACIONALES,49
2020,Abril,202004,ADP,Trujillo,Oper. MILITARES,90
2020,Abril,202004,ADP,Trujillo,Oper. INTERNACIONALES,2
2020,Abril,202004,ADP,Tumbes,Oper. NACIONALES,3
2020,Abril,202004,ADP,Tumbes,Oper. MILITARES,37
2020,Abril,202004,AAP,Arequipa,Oper. NACIONALES,60
2020,Abril,202004,AAP,Arequipa,Oper. MILITARES,54
2020,Abril,202004,AAP,Arequipa,Oper. INTERNACIONALES,6
2020,Abril,202004,AAP,Ayacucho,Oper. NACIONALES,54
2020,Abril,202004,AAP,Ayacucho,Oper. MILITARES,24
2020,Abril,202004,AAP,Juliaca,Oper. NACIONALES,20
2020,Abril,202004,AAP,Juliaca,Oper. MILITARES,18
2020,Abril,202004,AAP,Puerto Maldonado,Oper. NACIONALES,4
2020,Abril,202004,AAP,Puerto Maldonado,Oper. MILITARES,20
2020,Abril,202004,AAP,Tacna,Oper. NACIONALES,16
2020,Abril,202004,AAP,Tacna,Oper. MILITARES,28
2020,Mayo,202005,LAP,Lima,Oper. NACIONALES,"1,291"
2020,Mayo,202005,LAP,Lima,Oper. INTERNACIONALES,614
2020,Mayo,202005,COR,Atalaya,Oper. NACIONALES,14
2020,Mayo,202005,COR,Atalaya,Oper. MILITARES,2
2020,Mayo,202005,COR,Cusco,Oper. NACIONALES,86
2020,Mayo,202005,COR,Cusco,Oper. MILITARES,19
2020,Mayo,202005,COR,Huánuco,Oper. NACIONALES,4
2020,Mayo,202005,COR,Huánuco,Oper. MILITARES,8
2020,Mayo,202005,COR,Ilo,Oper. NACIONALES,6
2020,Mayo,202005,COR,Jaén,Oper. MILITARES,12
2020,Mayo,202005,COR,Jauja,Oper. NACIONALES,6
2020,Mayo,202005,COR,Jauja,Oper. MILITARES,12
2020,Mayo,202005,COR,Mazamari,Oper. MILITARES,133
2020,Mayo,202005,COR,Nazca,Oper. NACIONALES,2
2020,Mayo,202005,COR,Rioja,Oper. NACIONALES,2
2020,Mayo,202005,COR,Tingo María,Oper. NACIONALES,2
2020,Mayo,202005,COR,Tingo María,Oper. MILITARES,26
2020,Mayo,202005,COR,Yurimaguas,Oper. NACIONALES,94
2020,Mayo,202005,COR,Yurimaguas,Oper. MILITARES,19
2020,Mayo,202005,ADP,Cajamarca,Oper. NACIONALES,18
2020,Mayo,202005,ADP,Cajamarca,Oper. MILITARES,8
2020,Mayo,202005,ADP,Chiclayo,Oper. NACIONALES,30
2020,Mayo,202005,ADP,Chiclayo,Oper. MILITARES,76
2020,Mayo,202005,ADP,Huaraz-Anta,Oper. NACIONALES,8
2020,Mayo,202005,ADP,Huaraz-Anta,Oper. MILITARES,8
2020,Mayo,202005,ADP,Iquitos,Oper. NACIONALES,360
2020,Mayo,202005,ADP,Iquitos,Oper. MILITARES,97
2020,Mayo,202005,ADP,Iquitos,Oper. INTERNACIONALES,18
2020,Mayo,202005,ADP,Pisco,Oper. NACIONALES,11
2020,Mayo,202005,ADP,Pisco,Oper. MILITARES,712
2020,Mayo,202005,ADP,Pisco,Oper. INTERNACIONALES,4
2020,Mayo,202005,ADP,Pisco,Oper. INSTRUCCIÓN,5
2020,Mayo,202005,ADP,Piura,Oper. NACIONALES,34
2020,Mayo,202005,ADP,Piura,Oper. MILITARES,58
2020,Mayo,202005,ADP,Piura,Oper. INTERNACIONALES,2
2020,Mayo,202005,ADP,Pucallpa,Oper. NACIONALES,277
2020,Mayo,202005,ADP,Pucallpa,Oper. MILITARES,96
2020,Mayo,202005,ADP,Talara,Oper. NACIONALES,4
2020,Mayo,202005,ADP,Tarapoto,Oper. NACIONALES,107
2020,Mayo,202005,ADP,Tarapoto,Oper. MILITARES,56
2020,Mayo,202005,ADP,Trujillo,Oper. NACIONALES,102
2020,Mayo,202005,ADP,Trujillo,Oper. MILITARES,68
2020,Mayo,202005,ADP,Trujillo,Oper. INTERNACIONALES,6
2020,Mayo,202005,ADP,Tumbes,Oper. NACIONALES,2
2020,Mayo,202005,ADP,Tumbes,Oper. MILITARES,24
2020,Mayo,202005,AAP,Arequipa,Oper. NACIONALES,60
2020,Mayo,202005,AAP,Arequipa,Oper. MILITARES,50
2020,Mayo,202005,AAP,Arequipa,Oper. INTERNACIONALES,4
2020,Mayo,202005,AAP,Ayacucho,Oper. NACIONALES,44
2020,Mayo,202005,AAP,Ayacucho,Oper. MILITARES,22
2020,Mayo,202005,AAP,Juliaca,Oper. NACIONALES,38
2020,Mayo,202005,AAP,Juliaca,Oper. MILITARES,12
2020,Mayo,202005,AAP,Puerto Maldonado,Oper. NACIONALES,15
2020,Mayo,202005,AAP,Puerto Maldonado,Oper. MILITARES,6
2020,Mayo,202005,AAP,Puerto Maldonado,Oper. INTERNACIONALES,1
2020,Mayo,202005,AAP,Tacna,Oper. NACIONALES,22
2020,Mayo,202005,AAP,Tacna,Oper. MILITARES,28
2020,Junio,202006,LAP,Lima,Oper. NACIONALES,"1,183"
2020,Junio,202006,LAP,Lima,Oper. INTERNACIONALES,663
2020,Junio,202006,COR,Atalaya,Oper. NACIONALES,78
2020,Junio,202006,COR,Atalaya,Oper. MILITARES,6
2020,Junio,202006,COR,Chimbote,Oper. MILITARES,8
2020,Junio,202006,COR,Cusco,Oper. NACIONALES,95
2020,Junio,202006,COR,Cusco,Oper. MILITARES,26
2020,Junio,202006,COR,Ilo,Oper. NACIONALES,2
2020,Junio,202006,COR,Jaén,Oper. MILITARES,8
2020,Junio,202006,COR,Jauja,Oper. NACIONALES,2
2020,Junio,202006,COR,Jauja,Oper. MILITARES,18
